video_id,title,human_label,promise_text,transcript_path,summary_path,speech_coverage_percent,semantic_divergence,summary_source,usable_for_training,hook_promise_source,hook_ocr_usable,from_spike
slyknVe7t78,কঠোর লকডাউন ।। মাঠে তৎপর আইন-শৃংখলা বাহিনী ।। Gazipur Lockdown,non_clickbait,কঠোর লকডাউন ।। মাঠে তৎপর আইন-শৃংখলা বাহিনী ।। Gazipur Lockdown,data/transcripts/slyknVe7t78\raw_transcript.txt,data/transcripts/slyknVe7t78\summary.txt,78.06,0.5152771472930908,gemini,True,title,False,False
WsL9UjhDQ9c,বের হয়ে যা! তোর মতো নষ্টা নারীর আমার বাড়িতে কোনো জায়গা নেই! স্বামী পরনারীতে আসক্ত। পর্ব ০৩। অনুধাবন,clickbait,বের হয়ে যা! তোর মতো নষ্টা নারীর আমার বাড়িতে কোনো জায়গা নেই! স্বামী পরনারীতে আসক্ত। পর্ব ০৩। অনুধাবন,data/transcripts/WsL9UjhDQ9c\raw_transcript.txt,data/transcripts/WsL9UjhDQ9c\summary.txt,90.66,0.3207070231437683,gemini,True,title,False,False
E0LTzjmcsbk,"বাসর ও বিয়ে নিয়ে লাইভে এসে যা বললেন বুড়ো সামসুল। দুই স্ত্রীর নামই মরিয়ম, আরো তিনটা বিয়ে করবে",clickbait,"বাসর ও বিয়ে নিয়ে লাইভে এসে যা বললেন বুড়ো সামসুল। দুই স্ত্রীর নামই মরিয়ম, আরো তিনটা বিয়ে করবে",data/transcripts/E0LTzjmcsbk\raw_transcript.txt,data/transcripts/E0LTzjmcsbk\summary.txt,92.33,0.3158717155456543,gemini,True,title,False,False
bHjLYsDRXHs,"সাক্ষ্যগ্রহণ শেষ, যুক্তিতর্ক শুনানির অপেক্ষা ||  Julhas Tonoy Case",non_clickbait,"সাক্ষ্যগ্রহণ শেষ, যুক্তিতর্ক শুনানির অপেক্ষা ||  Julhas Tonoy Case",data/transcripts/bHjLYsDRXHs\raw_transcript.txt,data/transcripts/bHjLYsDRXHs\summary.txt,82.87,0.3478326797485351,gemini,True,title,False,False
DfUUJM6wUVk,সৌদির যুবরাজ একজন আমেরিকার দালাল । দেখুন যেভাবে পুরো সৌদি আরব কে উল্ট পাল্ট করে দিচ্ছে,clickbait,সৌদির যুবরাজ একজন আমেরিকার দালাল । দেখুন যেভাবে পুরো সৌদি আরব কে উল্ট পাল্ট করে দিচ্ছে,data/transcripts/DfUUJM6wUVk\raw_transcript.txt,data/transcripts/DfUUJM6wUVk\summary.txt,76.06,0.4582868814468384,gemini,True,title,False,False
XyEXJInzXBQ,হাটহাজারীতে নাশকতায় ইন্ধন দেওয়ার অভিযোগে শাহজাহান চৌধুরী গ্রেপ্তার || #Chittagong News,non_clickbait,হাটহাজারীতে নাশকতায় ইন্ধন দেওয়ার অভিযোগে শাহজাহান চৌধুরী গ্রেপ্তার || #Chittagong News,data/transcripts/XyEXJInzXBQ\raw_transcript.txt,data/transcripts/XyEXJInzXBQ\summary.txt,66.78,0.2989488244056701,gemini,True,title,False,False
kNxP-g7Ck7w,তিন আসনে উপনির্বাচনে আ.লীগের মনোনয়ন পেলেন যাঁরা || Awami League,non_clickbait,তিন আসনে উপনির্বাচনে আ.লীগের মনোনয়ন পেলেন যাঁরা || Awami League,data/transcripts/kNxP-g7Ck7w\raw_transcript.txt,data/transcripts/kNxP-g7Ck7w\summary.txt,76.69,0.3889458179473877,gemini,True,title,False,False
8s2Sep6EsZo,দেখুন মালয়েশিয়াতে অবৈধ বাংলাদেশীদের যেভাবে ধরা হচ্ছে ।। বাংলাদেশীরা সাবধান রুম থেকে বের হবেন না,clickbait,দেখুন মালয়েশিয়াতে অবৈধ বাংলাদেশীদের যেভাবে ধরা হচ্ছে ।। বাংলাদেশীরা সাবধান রুম থেকে বের হবেন না,data/transcripts/8s2Sep6EsZo\raw_transcript.txt,data/transcripts/8s2Sep6EsZo\summary.txt,84.37,0.3883448839187622,gemini,True,title,False,False
X9CWzVQpwL4,বেশী লোভ করতে গিয়ে যে করুণ পরিণতি হল এই নারীর দেখুন একবার,clickbait,বেশী লোভ করতে গিয়ে যে করুণ পরিণতি হল এই নারীর দেখুন একবার,data/transcripts/X9CWzVQpwL4\raw_transcript.txt,data/transcripts/X9CWzVQpwL4\summary.txt,78.63,0.4667664170265198,gemini,True,title,False,False
WGKdwDgB-pk,শ্রীলঙ্কার বিপক্ষে প্রথম ওয়ানডেতে একটায় মাঠে নামছে টাইগাররা || BL vs Sl 1st ODI,non_clickbait,শ্রীলঙ্কার বিপক্ষে প্রথম ওয়ানডেতে একটায় মাঠে নামছে টাইগাররা || BL vs Sl 1st ODI,data/transcripts/WGKdwDgB-pk\raw_transcript.txt,data/transcripts/WGKdwDgB-pk\summary.txt,81.4,0.3454505801200866,gemini,True,title,False,False
Az8Ltnvgurk,"লকডাউনে শিল্প-কারখানা বন্ধ ,লোকসান বাড়বে বিপিডিবির ||  Lockdown Electricity",non_clickbait,"লকডাউনে শিল্প-কারখানা বন্ধ ,লোকসান বাড়বে বিপিডিবির ||  Lockdown Electricity",data/transcripts/Az8Ltnvgurk\raw_transcript.txt,data/transcripts/Az8Ltnvgurk\summary.txt,82.77,0.4697085618972778,gemini,True,title,False,False
YoyeUpi6tEg,আবারও নেপালের প্রধানমন্ত্রী হিসেবে শপথ নিলেন কে পি শর্মা ওলি || Nepal Politics,non_clickbait,আবারও নেপালের প্রধানমন্ত্রী হিসেবে শপথ নিলেন কে পি শর্মা ওলি || Nepal Politics,data/transcripts/YoyeUpi6tEg\raw_transcript.txt,data/transcripts/YoyeUpi6tEg\summary.txt,61.75,0.4343798160552978,gemini,True,title,False,False
zLUPiDe-BmM,হযরত শাহজালাল আন্তর্জাতিক বিমানবন্দর ঢাকা | Hazrat Shahjalal International Airport | Eagle Eyes,non_clickbait,হযরত শাহজালাল আন্তর্জাতিক বিমানবন্দর ঢাকা | Hazrat Shahjalal International Airport | Eagle Eyes,data/transcripts/zLUPiDe-BmM\raw_transcript.txt,data/transcripts/zLUPiDe-BmM\summary.txt,99.21,0.5922542810440063,gemini,True,title,False,False
RkBBbZTPPUc,আফগানিস্তানে বন্ধ হয়ে গেছে উড়োজাহাজ চলাচল || #Afghanistan news,non_clickbait,আফগানিস্তানে বন্ধ হয়ে গেছে উড়োজাহাজ চলাচল || #Afghanistan news,data/transcripts/RkBBbZTPPUc\raw_transcript.txt,data/transcripts/RkBBbZTPPUc\summary.txt,82.1,0.5079200565814972,gemini,True,title,False,False
8sDY63VEZ9I,১৯ বছর বয়সে বিয়ে করা ছেলেটি যেভাবে হলেন আজকের আসিফ আকবর। আসিফের জীবন কাহিনী। Asif Akbar Biography,clickbait,১৯ বছর বয়সে বিয়ে করা ছেলেটি যেভাবে হলেন আজকের আসিফ আকবর। আসিফের জীবন কাহিনী। Asif Akbar Biography,data/transcripts/8sDY63VEZ9I\raw_transcript.txt,data/transcripts/8sDY63VEZ9I\summary.txt,89.2,0.4407064914703369,gemini,True,title,False,False
T93KN8qtuGA,মেয়েদের শরীরের যে অঙ্গটি পুরুষের কাছে লোভনীয় !! সেটিই মানুষের শরীরের সবচেয়ে নোংরা স্থান,clickbait,মেয়েদের শরীরের যে অঙ্গটি পুরুষের কাছে লোভনীয় !! সেটিই মানুষের শরীরের সবচেয়ে নোংরা স্থান,data/transcripts/T93KN8qtuGA\raw_transcript.txt,data/transcripts/T93KN8qtuGA\summary.txt,71.05,0.3730807304382324,gemini,True,title,False,False
tQ3716bSFb4,পাউডার দুধ রি-প্যাকেজিং এর মানসম্মত সুরক্ষার  সনদ পেল আরলা ফুডস বাংলাদেশ || DANO || Arla || Foods,non_clickbait,পাউডার দুধ রি-প্যাকেজিং এর মানসম্মত সুরক্ষার  সনদ পেল আরলা ফুডস বাংলাদেশ || DANO || Arla || Foods,data/transcripts/tQ3716bSFb4\raw_transcript.txt,data/transcripts/tQ3716bSFb4\summary.txt,61.83,0.3896698355674743,gemini,True,title,False,False
orA6JwFNyZU,এবার খাবারের অভাবে কাঁদছে ডাক্তার ও নার্সরা! চারিদিকে খাবারের জন্য করুণ দশা। ত্রাণের জন্য চলছে নাটক,clickbait,এবার খাবারের অভাবে কাঁদছে ডাক্তার ও নার্সরা! চারিদিকে খাবারের জন্য করুণ দশা। ত্রাণের জন্য চলছে নাটক,data/transcripts/orA6JwFNyZU\raw_transcript.txt,data/transcripts/orA6JwFNyZU\summary.txt,99.12,0.3535532355308532,gemini,True,title,False,False
viVk6JOb02s,প্রতারনায় মাফিয়াদের হার মানিয়েছে সেই দিপু!  ৮ বছরে ১০০ নারীর সঙ্গে শারীরিক সম্পর্ক করেছে নষ্ট বেলাল,clickbait,"প্রতারনায় মাফিয়াদের হার মানিয়েছে সেই দিপু!  ৮ বছরে ১০০ নারীর সঙ্গে শারীরিক সম্পর্ক করেছে নষ্ট বেলাল
08 ব্রেবংকিটচ বিবেপনিদডব:",data/transcripts/viVk6JOb02s\raw_transcript.txt,data/transcripts/viVk6JOb02s\summary.txt,97.26,0.2267974615097046,gemini,True,title+ocr,True,False
WagAS4WnSb0,বিদেশী সেনা প্রত্যাহারের ঘোষণার পর অনেকেই দেশে ফেরার আগ্রহ হারিয়েছে || [Afghan refugees],non_clickbait,বিদেশী সেনা প্রত্যাহারের ঘোষণার পর অনেকেই দেশে ফেরার আগ্রহ হারিয়েছে || [Afghan refugees],data/transcripts/WagAS4WnSb0\raw_transcript.txt,data/transcripts/WagAS4WnSb0\summary.txt,83.65,0.3697211146354675,gemini,True,title,False,False
wC9_C_LxXRM,পোশাক কারখানাগুলোর প্রায় ২২ শতাংশ এখনো পরিদর্শনের বাইরে ||  CPD on Industrial Safety,non_clickbait,পোশাক কারখানাগুলোর প্রায় ২২ শতাংশ এখনো পরিদর্শনের বাইরে ||  CPD on Industrial Safety,data/transcripts/wC9_C_LxXRM\raw_transcript.txt,data/transcripts/wC9_C_LxXRM\summary.txt,91.26,0.4153800010681152,gemini,True,title,False,False
3c44MotLOjY,বঙ্গবন্ধু শেখ মুজিবুর রহমানের সমাধিতে নবনিযুক্ত সেনাপ্রধানের শ্রদ্ধা  || SM Shafique Uddin Ahmed,non_clickbait,বঙ্গবন্ধু শেখ মুজিবুর রহমানের সমাধিতে নবনিযুক্ত সেনাপ্রধানের শ্রদ্ধা  || SM Shafique Uddin Ahmed,data/transcripts/3c44MotLOjY\raw_transcript.txt,data/transcripts/3c44MotLOjY\summary.txt,79.17,0.2873931527137756,gemini,True,title,False,False
