video_id,title,label,from_spike
3rhe7avG_VM,ইউপি নির্বাচনে জয়ী হয়ে পিকনিকের আয়োজন থেকে এ ঘটনা ঘটে ।। Jhalakathi,non_clickbait,False
vwIKX0znwXc,লকডাউনে নিজস্ব পরিবহন দিচ্ছে না অনেক পোশাক কারখানা || Chattogram Protest,non_clickbait,False
RecXXNLNn9A,লকডাউনে মাস্ক পড়তে বলায় পুলিসকে পিটূনি || আজকের খবর ২৬ জুলাই ২০২১ || Lockdown news bangladesh,clickbait,False
QSWbvlhr7WU,এই মাত্র পাওয়া- জোবাইদা হচ্ছে বিএনপির পরবর্তী প্রধানমন্ত্রী। আ.লীগের রাজত্ব শেষ করতে আসছে জোবাইদা,clickbait,False
AhFEi0vQZmw,অভাবে মানুষ কতটা খারাপ হতে পারে না দেখলে বুঝবেন না। আর দেখার পর কান্না ধরে রাখতে পারবেন না আপনিও,clickbait,False
newo2AL45-Q,আহমেদ শফির মৃত্যুতে অভিযুক্তদের শাস্তির দাবি ।। Shah Ahmad Shafi,non_clickbait,False
zPOaBatlOUA,শুনলে কেঁদে ফেলবেন! দেখুন গ্রেফতারের আগে শেষ কথা যা লিখে গেলেন মামুনুল হক। Mamunul Haque,clickbait,False
eUtC1xWeTh4,ঝুম বৃষ্টিতে ঢাকার বিভিন্ন এলাকায় জলাবদ্ধতা তৈরি হয় || Dhaka,non_clickbait,False
bPrpgKtzRRQ,ডিএমপির ডগ স্কোয়াডের সাহায্য ১৫ হাজার ইয়াবাসহ আটক এক || #DMP  #Dog Squad,non_clickbait,False
YCUh4SmTXEQ,আজো রেকর্ড করে ভারতে ২৪ ঘণ্টায় শনাক্ত ৪ লাখ ১৪ হাজার || [India Covid Situation],non_clickbait,False
Um7_vKStMWE,গুরুত্বপূর্ণ এ মামলার অনুসন্ধান এক বছর ধরে করে আসছিলেন বদলি হওয়া কর্মকর্তা || Dudok,non_clickbait,False
P1ifLsWQZJA,পল্টি মারলেন এরশাদ| নির্বাচনের আগে কেন দেশে ফিরছেন না এরশাদ? বিপাকে আওয়ামীলীগ|,clickbait,False
hXEwdcDPQq0,"চট্টগ্রাম  বিভাগ, এবং বাংলাদেশ । Chittagong Division |  Eagle Eyes",non_clickbait,False
xq6Nhd3BUlw,উত্তাল সারাদেশ! এবার ফেনীতে আযহারীর মাহফিল বন্ধের ঘোষনা। ও যেভাবে কষ্ট দিয়ে মারা হয় রুম্পাকে। Rumpa,clickbait,False
1A7-NJ4Djkk,'১৫ আগষ্ট খালেদা জিয়ার জন্মদিন পালন জাতির সঙ্গে তামাশা' ।। Awami league ।। BNP,non_clickbait,False
mlGBr-JJ3pQ,"চোরাচালান বন্ধে সক্রিয় আছে তারা, দাবি বিজিবির || #Indian Cow",non_clickbait,False
j3eSb3nGX1E,এক লোক খুব সুন্দরী এক মেয়েকে বিয়ে করল! একদিন লোকটি অন্ধ হয়ে গেল। দেখুন এরপর ঘটেছিল কি ভয়াবহ কান্ড,clickbait,False
xlKXuW0TsNU,কাঙ্ক্ষিত দাম না পেয়ে গরু নিয়ে ফিরে গেছেন অনেক বিক্রেতা || [Cow haat at Eid day],non_clickbait,False
rvug7aN3mvI,অ্যাপেল ডেইলির ১ কোটি ৮০ লাখ হংকং ডলার মূল্যের সম্পদ জব্দ করে দেশটির সরকার || [Apple Daily Closed],non_clickbait,False
1FXh4HSuKWM,প্রবাসী স্বামীর ৩৫ লাখ টাকা নিয়ে পালিয়ে একাধিক বিয়ে করল স্ত্রী। দেখুন এরপর কি পরিনিতি হল লোভী নারীর,clickbait,False
uFvy17BzsCg,আবাসিক হল না খুলে পরীক্ষা নেয়ায় বিপাকে পাবলিক বিশ্ববিদ্যালয়ের শিক্ষার্থীরা ||[University Exam],non_clickbait,False
5UIsuaSQPFg,সিঙ্গাপুরে ওবায়দুল কাদেরের বাইপাস সার্জারির পর এখন কেমন আছেন?দেখুন সিঙ্গাপুর হাসপাতাল থেকে সরাসরি,clickbait,False
2iOSRlPiYlk,ডেঞ্জার জোন দিয়েও চলছে অনুমতিহীন স্পিডবোট || Bhola Speed Boat,non_clickbait,False
ZmqCoLyoX7Y,কমছে না করোনা সংক্রমণ ও মৃতের সংখ্যা || Covid update,non_clickbait,False
DLVd-7qkwn4,গরম খবর! বিএনপি থেকে মির্জা ফখরুলকে বহিস্কার করে দিতে পারে খালেদা জিয়া।দেখুন কি বেইমানী করেছে ফখরুল,clickbait,False
BI1A1vUi3Ec,মারা যাবার আগে মাকে যা বলে গেলেন! জীবন বাজী রেখে অনেক মানুষ বাচানো সেই হিরো সোহেল রানা,clickbait,False
m8sIKlcFBJ0,মুক্ত হলেন সাংবাদিক রোজিনা; পাসপোর্ট জমা ও ৫ হাজার টাকা মুচলেকায় জামিন || [Journalist Rozina],non_clickbait,False
wc7se6ZMp3o,"লকডাউন-শাটডাউন নয়, কারফিউতে সমাধান দেখছেন বিশেষজ্ঞরা || [Covid Curfew]",non_clickbait,False
FEM2-NJKOuU,বাংলার বস দাম ওঠেছে ৮০ লাখ টাকা! এবারের কোরবানির হাঁট কাঁপাবে এই গরু। Kurbanir Hut। Cow Banglar Boss,clickbait,False
GrTjdKtvH74,২২ হাজারের বেশি কর্মসংস্থান তৈরি করেছে কোকা-কোলা || Coca-Cola,non_clickbait,False
HFvVAJJXOok,এবার থেকে পবিত্র কাবা ঘরে সেলফি তুললেই যে কঠিন শাস্তি| Holy Kaaba Mecca Saudi Arabia,clickbait,False
0n5xVkEIBZ8,ব্রেকিংঃ রাজধানীতে ভয়াবহ রুপ নিয়েছে ডেঙ্গু জ্বর।সব হাসপাতাল পরিপূর্ন রোগী। বাঁচার উপায় কি?,clickbait,False
kX2j7NndfKA,"রোজার মাসে সহজে ওজন কমাতে কী খাবেন? - ডা. তাসনিম জারা (চিকিৎসক, ইংল্যান্ড)",non_clickbait,False
UepZozbFbeM,হালকা প্রকৌশল শিল্পকে এগিয়ে নিতে কর সুবিধা || Light Engineering,non_clickbait,False
otbASUh4QnA,বৃদ্ধাশ্রম থেকে ছেলের কাছে অসহায় মায়ের দুনিয়া কাঁদানো চিঠি। যা শুনে কাঁদতে কাঁদতে বেহুশ লাখো মানুষ,clickbait,False
lZ4rpDQ6qKg,অনুসারীদের হিসাবে কোন ধর্মে কত লোক || How many people are there in each religion || Trendz Now,non_clickbait,False
SttHaVUDiMo,আল্লাহ তুমি দেখছো! রিকশাচালকের সেহরির খাবার কেড়ে নিলো পুলিশ নামের নরপশুটা! না খেয়ে রোজা রিকশাচালক,clickbait,False
zMo3SkXTI4Y,হায় আল্লাহ্‌! তলিয়ে যাচ্ছে পুরোদেশ। মুহূর্তেই ভেসে গেল গোপালগঞ্জের হাজারো ঘরবাড়ি।Flood News BD 2020,clickbait,False
65w72TVJxUc,প্রতিদিন বিমানে চড়ে অফিসে করেন এই সরকারী কর্মকর্তা। এত টাকা কই পান তিনি? দেখুন তার আসল রহস্য,clickbait,False
usts-nhqXyg,করোনা রোগীদের জন্য ঢাকা ক্লাবের উদ্যোগ ।। Dhaka Club,non_clickbait,False
QFy5-ooCEyw,"টিকটক, লাইকি কেন বন্ধ হবে না জানতে রুল জারি || #PUBG #FreeFire #TIkTok #LikeApp",non_clickbait,False
